Date,Open,High,Low,Close,Volume,Adj Close
5/02/2013,4896,4897.4,4869.5,4882.7,0,4882.7
4/02/2013,4921.1,4951.3,4907.5,4907.5,0,4907.5
1/02/2013,4878.8,4922.6,4878.8,4921.1,0,4921.1
31/01/2013,4896.7,4906.2,4866.5,4878.8,0,4878.8
30/01/2013,4889.1,4906.2,4886.3,4896.7,0,4896.7
29/01/2013,4842.4,4896.6,4841.6,4889,0,4889
25/01/2013,4810.2,4835.2,4810.2,4835.2,0,4835.2
24/01/2013,4783.7,4814.2,4779.2,4810.2,0,4810.2
23/01/2013,4788.6,4802.2,4787.8,4787.8,0,4787.8
22/01/2013,4777.5,4801.7,4767.3,4779.1,0,4779.1
21/01/2013,4773.3,4779.7,4762.6,4777.5,0,4777.5
18/01/2013,4756.6,4782.6,4756.6,4771.2,0,4771.2
17/01/2013,4738.4,4787.2,4738.4,4756.6,0,4756.6
16/01/2013,4715.3,4739.8,4714.5,4738.4,0,4738.4
15/01/2013,4720.9,4731.5,4706.4,4716.6,0,4716.6
14/01/2013,4709.5,4731,4708.8,4719.7,0,4719.7
11/01/2013,4723.5,4734.6,4704.2,4709.5,0,4709.5
10/01/2013,4708.1,4728.7,4700.7,4723,0,4723
9/01/2013,4690.8,4711.3,4690.8,4708.1,0,4708.1
8/01/2013,4721.4,4736.5,4689.8,4690.3,0,4690.3
7/01/2013,4726.8,4750.7,4714.7,4717.3,0,4717.3
4/01/2013,4740.7,4740.7,4716.8,4723.8,0,4723.8
3/01/2013,4705.9,4743.4,4705.9,4740.7,0,4740.7
2/01/2013,4648.9,4710.3,4648.9,4705.9,0,4705.9
31/12/2012,4666,4666,4644.8,4649,0,4649
28/12/2012,4651.8,4688.6,4651.7,4671.3,0,4671.3
27/12/2012,4635.2,4653,4629.7,4648,0,4648
24/12/2012,4625.7,4645.5,4625.7,4635.2,0,4635.2
21/12/2012,4634.1,4658.7,4611.2,4623.6,0,4623.6
20/12/2012,4619.7,4643.5,4610.3,4634.1,0,4634.1
19/12/2012,4604.3,4627.1,4603.3,4617.8,0,4617.8
18/12/2012,4579.1,4610.3,4579.1,4595.2,0,4595.2
17/12/2012,4583.1,4586.2,4569.4,4573.4,0,4573.4
14/12/2012,4582.8,4598.3,4579.8,4583.1,0,4583.1
13/12/2012,4583.8,4592.2,4577.7,4582.8,0,4582.8
12/12/2012,4576,4603.5,4576,4583.8,0,4583.8
11/12/2012,4557.9,4581,4557.9,4576,0,4576
10/12/2012,4552.2,4571.7,4552.2,4557.9,0,4557.9
7/12/2012,4516.1,4554.1,4515.6,4551.8,0,4551.8
6/12/2012,4520.4,4528.8,4504.9,4509.3,0,4509.3
5/12/2012,4503.6,4525.1,4500.2,4520.4,0,4520.4
4/12/2012,4531.5,4537,4502.1,4503.6,0,4503.6
3/12/2012,4506,4538.6,4506,4531.5,0,4531.5
30/11/2012,4477.7,4514.2,4477.7,4506,0,4506
29/11/2012,4447.1,4477.7,4445.5,4477.7,0,4477.7
28/11/2012,4453.2,4453.2,4433,4447.3,0,4447.3
27/11/2012,4424.2,4461.7,4424,4456.8,0,4456.8
26/11/2012,4413,4426,4413,4424.2,0,4424.2
23/11/2012,4413.1,4413.2,4397.9,4413,0,4413
22/11/2012,4376.2,4428.6,4374,4413.1,0,4413.1
21/11/2012,4387.5,4389,4366.8,4369.5,0,4369.5
20/11/2012,4361.4,4391,4361.4,4385.7,0,4385.7
19/11/2012,4345.1,4364.4,4340,4361.4,0,4361.4
16/11/2012,4350.5,4351.8,4334.3,4336.8,0,4336.8
15/11/2012,4388.4,4388.4,4339,4349.3,0,4349.3
14/11/2012,4379.8,4395.6,4372,4388.4,0,4388.4
13/11/2012,4446.1,4447.1,4379.8,4379.8,0,4379.8
12/11/2012,4458.5,4465.2,4442.9,4448,0,4448
9/11/2012,4483.8,4483.8,4436.6,4462,0,4462
8/11/2012,4516.5,4516.5,4459.9,4483.8,0,4483.8
7/11/2012,4484.8,4519.3,4482.8,4516.5,0,4516.5
6/11/2012,4473,4490,4470.4,4484.8,0,4484.8
5/11/2012,4457.4,4478,4436.2,4474.1,0,4474.1
2/11/2012,4470.1,4486.4,4457.3,4460.1,0,4460.1
1/11/2012,4517,4517,4457.6,4457.6,0,4457.6
31/10/2012,4492.4,4524.8,4492.1,4517,0,4517
30/10/2012,4477.4,4498.9,4472.8,4485.7,0,4485.7
29/10/2012,4475.4,4501.9,4475.2,4476.9,0,4476.9
26/10/2012,4513.3,4526,4472.1,4472.4,0,4472.4
25/10/2012,4504.8,4518.8,4502.7,4510.5,0,4510.5
24/10/2012,4543.1,4543.1,4501.7,4505.8,0,4505.8
23/10/2012,4539,4565,4537.2,4543.1,0,4543.1
22/10/2012,4558.5,4559.2,4522.7,4541,0,4541
19/10/2012,4559.4,4571.8,4538,4571.1,0,4571.1
18/10/2012,4567.7,4581.8,4547.1,4559.4,0,4559.4
17/10/2012,4491.5,4536.8,4491.5,4528.2,0,4528.2
16/10/2012,4483.4,4516.9,4483.4,4491.5,0,4491.5
15/10/2012,4486.6,4492.7,4479.2,4483.4,0,4483.4
12/10/2012,4483.5,4496.1,4482.7,4486.6,0,4486.6
11/10/2012,4490.7,4492.8,4460.4,4483.5,0,4483.5
10/10/2012,4498.3,4499,4476,4490.7,0,4490.7
9/10/2012,4483.9,4512.8,4482.8,4505.3,0,4505.3
8/10/2012,4494.4,4495.8,4476.7,4481.9,0,4481.9
5/10/2012,4452.4,4495.8,4452.4,4494.4,0,4494.4
4/10/2012,4438.6,4457.4,4436.7,4452.4,0,4452.4
3/10/2012,4433,4454.6,4432.5,4438.6,0,4438.6
2/10/2012,4393.6,4438.3,4393.6,4433,0,4433
1/10/2012,4387,4411.4,4375,4388.6,0,4388.6
28/09/2012,4383.4,4394.6,4368.5,4387,0,4387
27/09/2012,4357.5,4384.7,4336.9,4384.2,0,4384.2
26/09/2012,4363.7,4365.9,4348.8,4361.6,0,4361.6
25/09/2012,4385.5,4385.5,4367.3,4372.9,0,4372.9
24/09/2012,4408.3,4408.3,4375,4385.5,0,4385.5
21/09/2012,4397.8,4418.4,4396.8,4408.3,0,4408.3
20/09/2012,4413.3,4414.3,4394.4,4397.2,0,4397.2
19/09/2012,4394.7,4421,4386.2,4418.4,0,4418.4
18/09/2012,4402.5,4404.4,4383.3,4394.7,0,4394.7
17/09/2012,4404.2,4412.2,4392.1,4402.5,0,4402.5
14/09/2012,4353.7,4398.3,4353.7,4390,0,4390
13/09/2012,4361.3,4361.3,4337.2,4339.4,0,4339.4
12/09/2012,4325.8,4364.8,4325.8,4361.3,0,4361.3
11/09/2012,4333.7,4333.7,4316.7,4325.8,0,4325.8
10/09/2012,4325.8,4342.3,4317.3,4333.8,0,4333.8
7/09/2012,4312.9,4358.3,4312.9,4325.8,0,4325.8
6/09/2012,4278.8,4327.1,4278.8,4312.9,0,4312.9
5/09/2012,4303.5,4303.5,4261.2,4278.8,0,4278.8
4/09/2012,4329.7,4334.5,4293.9,4303.5,0,4303.5
3/09/2012,4310,4337.6,4287.4,4329.7,0,4329.7
31/08/2012,4315.7,4328.8,4305.9,4316.1,0,4316.1
30/08/2012,4356.4,4356.4,4302.5,4315.7,0,4315.7
29/08/2012,4359.4,4360.1,4346.4,4356.4,0,4356.4
28/08/2012,4344.2,4365.1,4339.9,4359.4,0,4359.4
27/08/2012,4351.4,4375.8,4341,4343.7,0,4343.7
24/08/2012,4383.7,4383.7,4339.1,4349,0,4349
23/08/2012,4376,4403.9,4372,4383.7,0,4383.7
22/08/2012,4383.4,4384.2,4367.2,4376,0,4376
21/08/2012,4364.3,4402.7,4359.5,4383.4,0,4383.4
20/08/2012,4370.1,4374.7,4344.2,4364.3,0,4364.3
17/08/2012,4330.2,4370.1,4329.3,4370.1,0,4370.1
16/08/2012,4281.2,4330.2,4281.2,4330.2,0,4330.2
15/08/2012,4292.2,4312.4,4267.1,4281.2,0,4281.2
14/08/2012,4283.3,4300.8,4271.8,4292.2,0,4292.2
13/08/2012,4277.3,4314.7,4277.3,4283.3,0,4283.3
10/08/2012,4308.3,4313.2,4277.1,4277.3,0,4277.3
9/08/2012,4312.6,4330.4,4308.3,4308.3,0,4308.3
8/08/2012,4291.6,4323.8,4291.6,4312.6,0,4312.6
7/08/2012,4272.6,4294.4,4272.6,4291.6,0,4291.6
6/08/2012,4221.5,4288.2,4221.5,4272.6,0,4272.6
3/08/2012,4269.5,4269.5,4212.7,4221.5,0,4221.5
2/08/2012,4262.8,4281.2,4256.3,4269.5,0,4269.5
1/08/2012,4269.2,4269.2,4253.7,4262.8,0,4262.8
31/07/2012,4245.7,4288.1,4245.7,4269.2,0,4269.2
30/07/2012,4209.8,4256.2,4209.8,4245.7,0,4245.7
27/07/2012,4147.7,4209.8,4147.7,4209.8,0,4209.8
26/07/2012,4123.9,4150.9,4122.4,4147.7,0,4147.7
25/07/2012,4133.2,4133.2,4084.4,4123.9,0,4123.9
24/07/2012,4128.9,4140.8,4113.8,4133.2,0,4133.2
23/07/2012,4199.1,4199.1,4127.3,4128.9,0,4128.9
20/07/2012,4206.7,4215.6,4186.1,4199.1,0,4199.1
19/07/2012,4123.6,4206.7,4123.6,4206.7,0,4206.7
18/07/2012,4140.8,4144.2,4120.7,4123.6,0,4123.6
17/07/2012,4105.1,4153.6,4102.7,4140.8,0,4140.8
16/07/2012,4082.2,4126.9,4082.2,4105.1,0,4105.1
13/07/2012,4068,4103,4062.3,4082.2,0,4082.2
12/07/2012,4096.5,4108.7,4062.5,4068,0,4068
11/07/2012,4098,4102.4,4076.4,4096.5,0,4096.5
10/07/2012,4118.3,4135.9,4088.7,4098,0,4098
9/07/2012,4157.8,4157.8,4111,4118.3,0,4118.3
6/07/2012,4169.2,4169.4,4145,4157.8,0,4157.8
5/07/2012,4172.2,4175.8,4157,4169.2,0,4169.2
4/07/2012,4127.2,4172.5,4127.2,4172.2,0,4172.2
3/07/2012,4133,4141.8,4119.9,4127.2,0,4127.2
2/07/2012,4094.6,4151.5,4094.6,4133,0,4133
29/06/2012,4044.8,4117,4032.4,4094.6,0,4094.6
28/06/2012,4043.2,4074.1,4041.3,4044.8,0,4044.8
27/06/2012,4013.3,4044.7,4013.1,4043.2,0,4043.2
26/06/2012,4027.8,4027.8,4002.3,4013.3,0,4013.3
25/06/2012,4048.2,4048.2,3993.8,4027.8,0,4027.8
22/06/2012,4087.6,4087.6,4038.6,4048.2,0,4048.2
21/06/2012,4132.4,4136.4,4084.8,4087.6,0,4087.6
20/06/2012,4123.3,4159.3,4123.3,4132.4,0,4132.4
19/06/2012,4136.9,4136.9,4103.5,4123.3,0,4123.3
18/06/2012,4057.3,4138.8,4057.3,4136.9,0,4136.9
15/06/2012,4042.2,4064.2,4035,4057.3,0,4057.3
14/06/2012,4063.8,4063.8,4026.5,4042.2,0,4042.2
13/06/2012,4072.9,4087.8,4048.5,4063.8,0,4063.8
12/06/2012,4063.7,4085.6,4060.8,4072.9,0,4072.9
8/06/2012,4108.6,4121.4,4054.8,4063.7,0,4063.7
7/06/2012,4055.3,4118.2,4055.3,4108.6,0,4108.6
6/06/2012,4043.7,4063.7,4035,4055.3,0,4055.3
5/06/2012,3985,4047.2,3985,4043.7,0,4043.7
4/06/2012,4063.9,4063.9,3985,3985,0,3985
1/06/2012,4076.3,4076.3,4030.4,4063.9,0,4063.9
31/05/2012,4094.2,4094.2,4035.9,4076.3,0,4076.3
30/05/2012,4114.4,4114.4,4070.5,4094.2,0,4094.2
29/05/2012,4068,4118,4037.9,4114.4,0,4114.4
28/05/2012,4029.2,4070.8,4029.2,4068,0,4068
25/05/2012,4057.3,4071.3,4024.8,4029.2,0,4029.2
24/05/2012,4068.2,4089.7,4050.6,4055.8,0,4055.8
23/05/2012,4117.5,4117.5,4065.8,4067,0,4067
22/05/2012,4083.5,4122.6,4083.5,4121,0,4121
21/05/2012,4053.2,4088.7,4043.7,4073.6,0,4073.6
18/05/2012,4141.8,4141.8,4026.5,4046.5,0,4046.5
17/05/2012,4169.2,4183.9,4136.9,4157.4,0,4157.4
16/05/2012,4252.8,4252.8,4165.5,4165.5,0,4165.5
15/05/2012,4285.8,4285.8,4251.8,4266.3,0,4266.3
14/05/2012,4287.5,4304.4,4284.2,4297,0,4297
11/05/2012,4296,4302.2,4274.4,4285.1,0,4285.1
10/05/2012,4269.9,4296.1,4269.9,4295.6,0,4295.6
9/05/2012,4310.8,4312.2,4257.9,4275.1,0,4275.1
8/05/2012,4310.3,4327.2,4297.4,4314.4,0,4314.4
7/05/2012,4375.4,4375.4,4299,4301.3,0,4301.3
4/05/2012,4421.8,4421.8,4389.2,4396,0,4396
3/05/2012,4434.9,4443.5,4429,4429,0,4429
2/05/2012,4435.9,4445.9,4428.5,4435.9,0,4435.9
1/05/2012,4398.6,4448.5,4398.6,4429.5,0,4429.5
30/04/2012,4373.4,4397.9,4373,4396.6,0,4396.6
27/04/2012,4376.7,4386.1,4362.1,4362.1,0,4362.1
26/04/2012,4369.1,4393.8,4367,4375.2,0,4375.2
24/04/2012,4344.8,4373.4,4337.7,4360.4,0,4360.4
23/04/2012,4364.3,4364.6,4351,4352.4,0,4352.4
20/04/2012,4359.3,4368.1,4353.5,4366.5,0,4366.5
19/04/2012,4349.9,4377.1,4347.4,4362.7,0,4362.7
18/04/2012,4301.6,4349.4,4301.4,4348.7,0,4348.7
17/04/2012,4302,4321.4,4286.4,4288.8,0,4288.8
16/04/2012,4312.5,4312.7,4288,4302.3,0,4302.3
13/04/2012,4294.4,4330.5,4294.4,4323.3,0,4323.3
12/04/2012,4248.9,4280.6,4248.9,4280.6,0,4280.6
10/04/2012,4309.8,4310,4274.5,4292.3,0,4292.3
5/04/2012,4322.5,4323.1,4286.3,4319.8,0,4319.8
4/04/2012,4328.1,4341.5,4316.4,4333.9,0,4333.9
3/04/2012,4336.3,4351.8,4327.7,4337,0,4337
2/04/2012,4349.4,4377.5,4327.8,4329.3,0,4329.3
30/03/2012,4340.3,4361.1,4335.2,4335.2,0,4335.2
29/03/2012,4339.4,4351.1,4328.7,4337.9,0,4337.9
28/03/2012,4297.8,4346.9,4294.8,4343.5,0,4343.5
27/03/2012,4273.5,4308.4,4273.4,4301.3,0,4301.3
26/03/2012,4269.7,4289.8,4262.8,4262.8,0,4262.8
23/03/2012,4262.3,4277.8,4238.4,4270.4,0,4270.4
22/03/2012,4251.6,4282.7,4250.8,4273.7,0,4273.7
21/03/2012,4265.5,4275.2,4242.8,4254.3,0,4254.3
20/03/2012,4292.4,4292.7,4263.1,4275,0,4275
19/03/2012,4282.4,4309,4281.4,4290.8,0,4290.8
16/03/2012,4278.3,4283.6,4263.8,4276.2,0,4276.2
15/03/2012,4282.1,4282.4,4264.8,4277.8,0,4277.8
14/03/2012,4260.8,4294.9,4260.4,4287.2,0,4287.2
13/03/2012,4203.4,4253.4,4202.9,4247.6,0,4247.6
12/03/2012,4214.8,4215.3,4193.9,4196.7,0,4196.7
9/03/2012,4180.2,4215.9,4180,4212,0,4212
8/03/2012,4152.1,4177.1,4146.4,4171,0,4171
7/03/2012,4193.2,4193.2,4143.7,4143.7,0,4143.7
6/03/2012,4253.4,4253.8,4201.9,4204.7,0,4204.7
5/03/2012,4268.4,4273.6,4250.7,4263,0,4263
2/03/2012,4264.2,4290,4263.7,4273.1,0,4273.1
1/03/2012,4291,4291,4248,4255.5,0,4255.5
29/02/2012,4269.2,4318.8,4269.2,4298.5,0,4298.5
28/02/2012,4268,4285.2,4257.3,4262.7,0,4262.7
27/02/2012,4296.3,4300.1,4257.8,4267.4,0,4267.4
24/02/2012,4288,4307.5,4283.8,4306.8,0,4306.8
23/02/2012,4291.9,4293.2,4265.9,4286.2,0,4286.2
22/02/2012,4288.4,4305.5,4274.8,4293.1,0,4293.1
21/02/2012,4258.6,4298.5,4245.4,4291.2,0,4291.2
20/02/2012,4213.7,4256.1,4209.6,4256.1,0,4256.1
17/02/2012,4192.7,4214.5,4187.8,4195.9,0,4195.9
16/02/2012,4243.2,4243.2,4170.2,4181.9,0,4181.9
15/02/2012,4242,4258.9,4225.1,4253.4,0,4253.4
14/02/2012,4279.3,4280.6,4234,4242.8,0,4242.8
13/02/2012,4244.9,4289.7,4244.9,4285.1,0,4285.1
10/02/2012,4280.3,4288.6,4245.3,4245.3,0,4245.3
9/02/2012,4283.4,4283.7,4244.9,4282.9,0,4282.9
8/02/2012,4268.8,4294.3,4268.8,4290.7,0,4290.7
7/02/2012,4290.5,4312,4269.3,4274.2,0,4274.2
6/02/2012,4267,4310.5,4265.8,4296,0,4296
3/02/2012,4271.6,4275.5,4248.9,4251.2,0,4251.2
2/02/2012,4242.5,4284.8,4241.1,4267.8,0,4267.8
1/02/2012,4258.9,4264.4,4225.7,4225.7,0,4225.7
31/01/2012,4270.7,4287.4,4261.1,4262.7,0,4262.7
30/01/2012,4286.7,4294.7,4264.5,4272.7,0,4272.7
27/01/2012,4276.7,4315.6,4276.7,4288.4,0,4288.4
25/01/2012,4227.7,4271.5,4227.3,4271.3,0,4271.3
24/01/2012,4228.4,4249.4,4218.4,4224.2,0,4224.2
23/01/2012,4236.3,4238.6,4223.9,4225.1,0,4225.1
20/01/2012,4222.2,4250.6,4220.1,4239.6,0,4239.6
19/01/2012,4228.2,4258.4,4214.8,4214.8,0,4214.8
18/01/2012,4216.8,4228.7,4200.6,4217.9,0,4217.9
17/01/2012,4159.6,4215.6,4158.8,4215.6,0,4215.6
13/01/2012,4190.4,4203.6,4185.3,4195.9,0,4195.9
12/01/2012,4190.5,4196.5,4167.1,4181,0,4181
11/01/2012,4160.9,4202.3,4160.9,4187.5,0,4187.5
10/01/2012,4114.2,4154.3,4114.2,4152.2,0,4152.2
9/01/2012,4115.4,4129,4088.7,4105.4,0,4105.4
6/01/2012,4140.3,4144.1,4107.8,4108.5,0,4108.5
5/01/2012,4179.4,4179.4,4131.7,4142.7,0,4142.7
4/01/2012,4124.1,4202.4,4123.9,4187.8,0,4187.8
3/01/2012,4069.9,4108.1,4069.1,4101.2,0,4101.2
30/12/2011,4076.9,4088.7,4054.8,4056.6,0,4056.6
29/12/2011,4081.8,4081.8,4038.1,4071.1,0,4071.1
28/12/2011,4139.4,4142.6,4086.2,4088.8,0,4088.8
23/12/2011,4103,4140.4,4103,4140.4,0,4140.4
22/12/2011,4133.5,4134.2,4084.8,4090.8,0,4090.8
21/12/2011,4074,4147.4,4073.9,4139.5,0,4139.5
20/12/2011,4060.6,4076.3,4050.3,4053.1,0,4053.1
19/12/2011,4148,4148.2,4058.8,4060.4,0,4060.4
16/12/2011,4141.8,4166.1,4140,4159.2,0,4159.2
15/12/2011,4179.4,4179.4,4115.2,4139.8,0,4139.8
14/12/2011,4184.5,4202.1,4168.1,4190.5,0,4190.5
13/12/2011,4235.6,4235.6,4181.2,4193.4,0,4193.4
12/12/2011,4222.3,4271.9,4221.9,4252.8,0,4252.8
9/12/2011,4259.6,4260.2,4186.1,4203,0,4203
8/12/2011,4288.8,4290.9,4271.3,4280.7,0,4280.7
7/12/2011,4272.6,4316.3,4272.5,4292.5,0,4292.5
6/12/2011,4317,4317.9,4257.2,4262,0,4262
5/12/2011,4292.8,4335.2,4292.8,4321.3,0,4321.3
2/12/2011,4225.3,4288,4225.3,4288,0,4288
1/12/2011,4157.5,4240.4,4157.5,4228.6,0,4228.6
30/11/2011,4098.1,4119.8,4078.9,4119.8,0,4119.8
29/11/2011,4065.2,4102.1,4040.4,4102.1,0,4102.1
28/11/2011,3997.1,4072.2,3996.8,4058.2,0,4058.2
25/11/2011,4042.9,4042.9,3973.8,3984.3,0,3984.3
24/11/2011,4049.4,4072.6,4029.5,4044.2,0,4044.2
23/11/2011,4125.1,4126,4051,4051,0,4051
22/11/2011,4147.1,4152.6,4093.9,4133,0,4133
21/11/2011,4172.1,4181.4,4140.4,4163,0,4163
18/11/2011,4238.2,4239.1,4172.6,4177,0,4177
17/11/2011,4246.3,4277.7,4227,4258.2,0,4258.2
16/11/2011,4291.3,4307.5,4247.4,4247.4,0,4247.4
15/11/2011,4299.7,4303,4276.5,4285.6,0,4285.6
14/11/2011,4310.5,4363.1,4304.6,4304.6,0,4304.6
11/11/2011,4245.3,4296.5,4244.3,4296.5,0,4296.5
10/11/2011,4306.1,4306.1,4205,4244.1,0,4244.1
9/11/2011,4311.1,4365,4311.1,4346.1,0,4346.1
8/11/2011,4282.5,4301.5,4274.1,4293.8,0,4293.8
7/11/2011,4281.9,4288,4252.3,4273.4,0,4273.4
4/11/2011,4200.6,4282.5,4200.6,4281.1,0,4281.1
3/11/2011,4192.3,4212.1,4145.2,4171.8,0,4171.8
2/11/2011,4216.1,4217,4141.3,4184.6,0,4184.6
1/11/2011,4278.1,4278.4,4232.5,4232.9,0,4232.9
31/10/2011,4348.9,4358.2,4298.1,4298.1,0,4298.1
28/10/2011,4366.4,4417.6,4339.6,4353.3,0,4353.3
27/10/2011,4247.4,4353,4242.2,4348.2,0,4348.2
26/10/2011,4213.1,4257.9,4173.5,4242.5,0,4242.5
25/10/2011,4268.4,4268.4,4212.3,4227.9,0,4227.9
24/10/2011,4155.2,4265.4,4155,4255,0,4255
21/10/2011,4145.7,4168.6,4131.9,4141.9,0,4141.9
20/10/2011,4201.1,4201.4,4135.4,4144.9,0,4144.9
19/10/2011,4196,4232.6,4194,4213.7,0,4213.7
18/10/2011,4254.9,4254.9,4186.5,4186.9,0,4186.9
17/10/2011,4221.7,4287.7,4220.9,4275.4,0,4275.4
14/10/2011,4232.8,4232.8,4196.2,4205.6,0,4205.6
13/10/2011,4216.6,4256.1,4206.4,4244.5,0,4244.5
12/10/2011,4214.5,4214.8,4167.8,4204.3,0,4204.3
11/10/2011,4215.1,4245.4,4204.4,4227.6,0,4227.6
7/10/2011,4083.3,4182,4083.2,4162.9,0,4162.9
6/10/2011,3942.9,4069.9,3942.9,4069.9,0,4069.9
5/10/2011,3897,3951.8,3888.7,3926.5,0,3926.5
4/10/2011,3891.6,3904.1,3840.2,3872.1,0,3872.1
3/10/2011,3990.6,3991.4,3893.1,3897,0,3897
30/09/2011,4014.8,4035.3,3980.5,4008.6,0,4008.6
29/09/2011,4021.8,4024,3965.2,4008.3,0,4008.3
28/09/2011,4012.1,4053.8,4009.4,4039.5,0,4039.5
27/09/2011,3890.2,4004.6,3888.1,4004.6,0,4004.6
26/09/2011,3917.8,3956.4,3862.4,3863.9,0,3863.9
23/09/2011,3944.9,3968.3,3882.2,3903.2,0,3903.2
22/09/2011,4044.6,4044.6,3953.6,3964.9,0,3964.9
21/09/2011,4049.9,4073.5,4026.1,4071.8,0,4071.8
20/09/2011,4077.2,4083.8,4029.2,4040.2,0,4040.2
19/09/2011,4140.1,4141.4,4070.5,4081.5,0,4081.5
16/09/2011,4085.3,4160,4085.3,4149.4,0,4149.4
15/09/2011,4030.8,4101.3,4026.3,4071.7,0,4071.7
14/09/2011,4076.7,4110,3997.6,4005.8,0,4005.8
13/09/2011,4052.3,4094.2,4050.8,4072.7,0,4072.7
12/09/2011,4169.3,4170,4038.5,4038.5,0,4038.5
9/09/2011,4186.1,4232,4182.4,4194.7,0,4194.7
8/09/2011,4196.2,4218.9,4161.2,4188,0,4188
7/09/2011,4097.5,4183.4,4097.5,4183.4,0,4183.4
6/09/2011,4122.7,4122.7,4072.7,4075.5,0,4075.5
5/09/2011,4221.2,4222.1,4135.9,4141.9,0,4141.9
2/09/2011,4295.2,4295.2,4225.9,4242.9,0,4242.9
1/09/2011,4297.9,4354.6,4297.9,4307.5,0,4307.5
31/08/2011,4269.2,4296.5,4254.1,4296.5,0,4296.5
30/08/2011,4275,4308,4262.8,4269.2,0,4269.2
29/08/2011,4209.5,4284.6,4209.5,4263.3,0,4263.3
26/08/2011,4206.7,4229,4197.8,4200,0,4200
25/08/2011,4182.7,4233.4,4182.6,4212.8,0,4212.8
24/08/2011,4186.5,4238.6,4160.4,4167.6,0,4167.6
23/08/2011,4085.5,4173.4,4085.5,4173.4,0,4173.4
22/08/2011,4099,4160.9,4075.1,4082.3,0,4082.3
19/08/2011,4209.7,4211.4,4099.4,4101.9,0,4101.9
18/08/2011,4301.6,4305.6,4243,4251.2,0,4251.2
17/08/2011,4250.2,4324.7,4246.8,4303.9,0,4303.9
16/08/2011,4285,4298.9,4238.5,4247.3,0,4247.3
15/08/2011,4193.5,4282.9,4189.4,4282.9,0,4282.9
12/08/2011,4155.9,4216.1,4151.6,4172.6,0,4172.6
11/08/2011,4107.5,4167.4,4058.4,4140.8,0,4140.8
10/08/2011,4073.1,4162,4073.1,4141.3,0,4141.3
9/08/2011,3948.8,4044.1,3765.9,4034.8,0,4034.8
8/08/2011,4078.6,4079.9,3982.8,3986.1,0,3986.1
5/08/2011,4222.9,4222.9,4087.7,4105.4,0,4105.4
4/08/2011,4337.5,4359.5,4276.2,4276.5,0,4276.5
3/08/2011,4404.1,4404.1,4326.3,4332.8,0,4332.8
2/08/2011,4479.3,4479.5,4428.7,4433.6,0,4433.6
1/08/2011,4440.9,4517.4,4439.8,4497.8,0,4497.8
29/07/2011,4466.5,4468.8,4421.1,4424.6,0,4424.6
28/07/2011,4517.9,4518.1,4463.8,4463.8,0,4463.8
27/07/2011,4564.6,4570.5,4536.6,4537.4,0,4537.4
26/07/2011,4536.3,4582.7,4536.2,4573.3,0,4573.3
25/07/2011,4595.3,4595.4,4529.2,4530.4,0,4530.4
22/07/2011,4565.3,4612.2,4565.3,4602.9,0,4602.9
21/07/2011,4551.3,4576.1,4551.3,4556,0,4556
20/07/2011,4486,4549.7,4485.1,4549.7,0,4549.7
19/07/2011,4461.2,4480.9,4445,4468.1,0,4468.1
18/07/2011,4473.1,4477.6,4450.6,4472,0,4472
15/07/2011,4474.8,4484.1,4454.3,4473.5,0,4473.5
14/07/2011,4515.2,4515.2,4464.9,4490.7,0,4490.7
13/07/2011,4499.4,4528.3,4487,4514.8,0,4514.8
12/07/2011,4570.9,4571,4491.7,4495.4,0,4495.4
11/07/2011,4641.5,4641.5,4579.7,4582.3,0,4582.3
8/07/2011,4615.3,4657.4,4615.2,4654.7,0,4654.7
7/07/2011,4601.8,4617.2,4584.5,4605.5,0,4605.5
6/07/2011,4601.6,4614.2,4582.5,4605,0,4605
5/07/2011,4617.9,4626.8,4592.2,4598.1,0,4598.1
4/07/2011,4602.7,4640.1,4602.7,4610.7,0,4610.7
1/07/2011,4612.2,4622,4577.8,4591.2,0,4591.2
30/06/2011,4536.4,4609.2,4536.3,4608,0,4608
29/06/2011,4490.8,4534,4490.8,4529.5,0,4529.5
28/06/2011,4476.9,4503.3,4463.4,4474.3,0,4474.3
27/06/2011,4502.1,4502.4,4453.7,4461.8,0,4461.8
24/06/2011,4502.1,4521.5,4490.2,4508.1,0,4508.1
23/06/2011,4526.9,4540.5,4500.2,4500.5,0,4500.5
22/06/2011,4523.8,4565.9,4523.6,4532.6,0,4532.6
21/06/2011,4465.6,4509.8,4464.6,4508.2,0,4508.2
20/06/2011,4487.2,4520.6,4451.7,4451.7,0,4451.7
17/06/2011,4486.4,4524.9,4465.9,4484.9,0,4484.9
16/06/2011,4547.5,4549,4479.1,4479.2,0,4479.2
15/06/2011,4584.4,4588.3,4553.4,4566.8,0,4566.8
14/06/2011,4549.7,4593.3,4511.7,4585,0,4585
10/06/2011,4557.1,4589.2,4552.6,4562.1,0,4562.1
9/06/2011,4534.7,4557.3,4519.1,4549.6,0,4549.6
8/06/2011,4572.3,4575.5,4518.1,4536.8,0,4536.8
7/06/2011,4560.7,4576,4531.6,4566.3,0,4566.3
6/06/2011,4577.3,4577.3,4550.4,4569.1,0,4569.1
3/06/2011,4602.3,4612.8,4578,4583.1,0,4583.1
2/06/2011,4687,4687.7,4591.8,4600.4,0,4600.4
1/06/2011,4711.3,4724.8,4694.4,4707.3,0,4707.3
